sl no,Detection Name,Category,TTP,Severity
2758,Transferring Files with Credential Data via Network Shares,windows,"T1003.002, T1003.001, T1003.003",medium
2759,Troubleshooting Pack Cmdlet Execution,windows,T1202,medium
2760,Trust Access Disable For VBApplications,windows,T1112,high
2761,Trusted Path Bypass via Windows Directory Spoofing,windows,"T1574.007, T1548.002",high
2762,TrustedPath UAC Bypass Pattern,windows,T1548.002,critical
2763,UAC Bypass Abusing Winsat Path Parsing - File,windows,T1548.002,high
2764,UAC Bypass Abusing Winsat Path Parsing - Process,windows,T1548.002,high
2765,UAC Bypass Abusing Winsat Path Parsing - Registry,windows,T1548.002,high
2766,UAC Bypass Tools Using ComputerDefaults,windows,T1548.002,high
2767,UAC Bypass Using .NET Code Profiler on MMC,windows,T1548.002,high
2768,UAC Bypass Using ChangePK and SLUI,windows,T1548.002,high
2769,UAC Bypass Using Consent and Comctl32 - File,windows,T1548.002,high
2770,UAC Bypass Using Consent and Comctl32 - Process,windows,T1548.002,high
2771,UAC Bypass Using Disk Cleanup,windows,T1548.002,high
2772,UAC Bypass Using DismHost,windows,T1548.002,high
2773,UAC Bypass Using Event Viewer RecentViews,windows,,high
2774,UAC Bypass Using EventVwr,windows,,high
2775,UAC Bypass Using IDiagnostic Profile,windows,T1548.002,high
2776,UAC Bypass Using IDiagnostic Profile - File,windows,T1548.002,high
2777,UAC Bypass Using IEInstal - File,windows,T1548.002,high
2778,UAC Bypass Using IEInstal - Process,windows,T1548.002,high
2779,UAC Bypass Using Iscsicpl - ImageLoad,windows,T1548.002,high
2780,UAC Bypass Using MSConfig Token Modification - File,windows,T1548.002,high
2781,UAC Bypass Using MSConfig Token Modification - Process,windows,T1548.002,high
2782,UAC Bypass Using NTFS Reparse Point - File,windows,T1548.002,high
2783,UAC Bypass Using NTFS Reparse Point - Process,windows,T1548.002,high
2784,UAC Bypass Using PkgMgr and DISM,windows,T1548.002,high
2785,UAC Bypass Using Windows Media Player - File,windows,T1548.002,high
2786,UAC Bypass Using Windows Media Player - Process,windows,T1548.002,high
2787,UAC Bypass Using Windows Media Player - Registry,windows,T1548.002,high
2788,UAC Bypass Using WOW64 Logger DLL Hijack,windows,T1548.002,high
2789,UAC Bypass via Event Viewer,windows,T1548.002,high
2790,UAC Bypass via ICMLuaUtil,windows,T1548.002,high
2791,UAC Bypass via Sdclt,windows,T1548.002,high
2792,UAC Bypass via Windows Firewall Snap-In Hijack,windows,T1548,medium
2793,UAC Bypass Via Wsreset,windows,T1548.002,high
2794,UAC Bypass With Fake DLL,windows,"T1548.002, T1574.001",high
2795,UAC Bypass WSReset,windows,T1548.002,high
2796,UAC Disabled,windows,T1548.002,medium
2797,UAC Notification Disabled,windows,T1548.002,medium
2798,UAC Secure Desktop Prompt Disabled,windows,T1548.002,medium
2799,UEFI Persistence Via Wpbbin - FileCreation,windows,T1542.001,high
2800,UEFI Persistence Via Wpbbin - ProcessCreation,windows,T1542.001,high
2801,Unauthorized System Time Modification,windows,T1070.006,low
2802,Uncommon  Assistive Technology Applications Execution Via AtBroker.EXE,windows,T1218,medium
2803,Uncommon AddinUtil.EXE CommandLine Execution,windows,T1218,medium
2804,Uncommon Child Process Of AddinUtil.EXE,windows,T1218,medium
2805,Uncommon Child Process Of Appvlp.EXE,windows,T1218,medium
2806,Uncommon Child Process Of BgInfo.EXE,windows,"T1059.005, T1218, T1202",medium
2807,Uncommon Child Process Of Conhost.EXE,windows,T1202,medium
2808,Uncommon Child Process Of Defaultpack.EXE,windows,T1218,medium
2809,Uncommon Child Process Of Setres.EXE,windows,"T1218, T1202",high
2810,Uncommon Child Process Spawned By Odbcconf.EXE,windows,T1218.008,medium
2811,Uncommon Child Processes Of SndVol.exe,windows,,medium
2812,Uncommon Connection to Active Directory Web Services,windows,T1087,medium
2813,Uncommon Extension In Keyboard Layout IME File Registry Value,windows,T1685,high
2814,Uncommon Extension Shim Database Installation Via Sdbinst.EXE,windows,T1546.011,medium
2815,Uncommon File Created by Notepad++ Updater Gup.EXE,windows,"T1195.002, T1557",high
2816,Uncommon File Created In Office Startup Folder,windows,T1587.001,high
2817,Uncommon File Creation By Mysql Daemon Process,windows,,high
2818,Uncommon FileSystem Load Attempt By Format.com,windows,,high
2819,Uncommon Link.EXE Parent Process,windows,T1218,medium
2820,Uncommon Microsoft Office Trusted Location Added,windows,T1112,high
2821,Uncommon Network Connection Initiated By Certutil.EXE,windows,T1105,high
2822,Uncommon New Firewall Rule Added In Windows Firewall Exception List,windows,T1686.003,medium
2823,Uncommon One Time Only Scheduled Task At 00:00,windows,T1053.005,high
2824,Uncommon Outbound Kerberos Connection,windows,"T1558, T1550.003",medium
2825,Uncommon Outbound Kerberos Connection - Security,windows,T1558.003,medium
2826,Uncommon Process Access Rights For Target Image,windows,T1055.011,low
2827,Uncommon Service Installation Image Path,windows,T1543.003,medium
2828,Uncommon Sigverif.EXE Child Process,windows,T1216,medium
2829,Uncommon Svchost Command Line Parameter,windows,"T1036.005, T1055, T1055.012",high
2830,Uncommon Svchost Parent Process,windows,T1036.005,medium
2831,Uncommon System Information Discovery Via Wmic.EXE,windows,T1082,medium
2832,Uncommon Userinit Child Process,windows,T1037.001,high
2833,Uninstall Crowdstrike Falcon Sensor,windows,T1685,high
2834,Uninstall Sysinternals Sysmon,windows,T1685,high
2835,Unmount Share Via Net.EXE,windows,T1070.005,low
2836,Unsigned .node File Loaded,windows,"T1129, T1574.001, T1036.005",medium
2837,Unsigned AppX Installation Attempt Using Add-AppxPackage,windows,,medium
2838,Unsigned AppX Installation Attempt Using Add-AppxPackage - PsScript,windows,,medium
2839,Unsigned Binary Loaded From Suspicious Location,windows,T1574.001,high
2840,Unsigned DLL Loaded by Windows Utility,windows,"T1218.011, T1218.010",medium
2841,Unsigned Image Loaded Into LSASS Process,windows,T1003.001,medium
2842,Unsigned Mfdetours.DLL Sideloading,windows,T1574.001,high
2843,Unsigned Module Loaded by ClickOnce Application,windows,T1574.001,medium
2844,Unsigned or Unencrypted SMB Connection to Share Established,windows,T1021.002,medium
2845,Unusual Child Process of dns.exe,windows,T1133,high
2846,Unusual File Deletion by Dns.exe,windows,T1133,high
2847,Unusual File Download from Direct IP Address,windows,T1564.004,high
2848,Unusual File Download From File Sharing Websites - File Stream,windows,T1564.004,medium
2849,Unusual File Modification by dns.exe,windows,T1133,high
2850,Unusual Parent Process For Cmd.EXE,windows,T1059,medium
2851,Usage of Renamed Sysinternals Tools - RegistrySet,windows,T1588.002,high
2852,Usage Of Web Request Commands And Cmdlets,windows,T1059.001,medium
2853,Usage Of Web Request Commands And Cmdlets - ScriptBlock,windows,T1059.001,medium
2854,USB Device Plugged,windows,T1200,low
2855,Use Get-NetTCPConnection,windows,T1049,low
2856,Use Get-NetTCPConnection - PowerShell Module,windows,T1049,low
2857,Use Icacls to Hide File to Everyone,windows,T1564.001,medium
2858,Use NTFS Short Name in Command Line,windows,T1564.004,medium
2859,Use NTFS Short Name in Image,windows,T1564.004,medium
2860,Use of FSharp Interpreters,windows,T1059,medium
2861,Use of OpenConsole,windows,T1059,medium
2862,Use of Pcalua For Execution,windows,T1059,medium
2863,Use of Remote.exe,windows,T1127,medium
2864,Use of Scriptrunner.exe,windows,T1218,medium
2865,Use Of The SFTP.EXE Binary As A LOLBIN,windows,T1218,medium
2866,Use of TTDInject.exe,windows,T1127,medium
2867,Use of UltraVNC Remote Access Software,windows,T1219.002,medium
2868,Use of VisualUiaVerifyNative.exe,windows,T1218,medium
2869,Use of VSIISExeLauncher.exe,windows,T1127,medium
2870,Use of W32tm as Timer,windows,T1124,high
2871,Use of Wfc.exe,windows,T1127,medium
2872,Use Short Name Path in Image,windows,T1564.004,medium
2873,User Added To Highly Privileged Group,windows,T1098,high
2874,User Added to Local Administrator Group,windows,"T1078, T1098",medium
2875,User Added to Local Administrators Group,windows,T1098,medium
2876,User Added to Remote Desktop Users Group,windows,"T1133, T1136.001, T1021.001",high
2877,User Couldn't Call a Privileged Service 'LsaRegisterLogonProcess',windows,T1558.003,high
2878,User Discovery And Export Via Get-ADUser Cmdlet,windows,T1033,medium
2879,User Discovery And Export Via Get-ADUser Cmdlet - PowerShell,windows,T1033,medium
2880,User Logoff Event,windows,T1531,informational
2881,User Shell Folders Registry Modification via CommandLine,windows,"T1547.001, T1112",high
2882,Using SettingSyncHost.exe as LOLBin,windows,T1574.008,high
2883,UtilityFunctions.ps1 Proxy Dll,windows,T1216,medium
2884,VBA DLL Loaded Via Office Application,windows,T1204.002,high
2885,VBScript Payload Stored in Registry,windows,T1547.001,high
2886,Veeam Backup Database Suspicious Query,windows,T1005,medium
2887,Veeam Backup Servers Credential Dumping Script Execution,windows,,high
2888,VeeamBackup Database Credentials Dump Via Sqlcmd.EXE,windows,T1005,high
2889,Verclsid.exe Runs COM Object,windows,T1218,medium
2890,VHD Image Download Via Browser,windows,T1587.001,medium
2891,Virtualbox Driver Installation or Starting of VMs,windows,"T1564.006, T1564",low
2892,Visual Basic Command Line Compiler Usage,windows,T1027.004,high
2893,Visual Studio Code Tunnel Execution,windows,"T1071.001, T1219",medium
2894,Visual Studio Code Tunnel Remote File Creation,windows,,medium
2895,Visual Studio Code Tunnel Service Installation,windows,T1071.001,medium
2896,Visual Studio Code Tunnel Shell Execution,windows,T1071.001,medium
2897,Visual Studio NodejsTools PressAnyKey Arbitrary Binary Execution,windows,T1218,medium
2898,Visual Studio NodejsTools PressAnyKey Renamed Execution,windows,T1218,medium
2899,VMGuestLib DLL Sideload,windows,T1574.001,medium
2900,VMMap Signed Dbghelp.DLL Potential Sideloading,windows,T1574.001,medium
2901,VMMap Unsigned Dbghelp.DLL Potential Sideloading,windows,T1574.001,high
2902,VMToolsd Suspicious Child Process,windows,T1059,high
2903,Volume Shadow Copy Mount,windows,T1003.002,low
2904,VolumeShadowCopy Symlink Creation Via Mklink,windows,"T1003.002, T1003.003",high
2905,VsCode Powershell Profile Modification,windows,T1546.013,medium
2906,VSSAudit Security Event Source Registration,windows,T1003.002,informational
2907,Vulnerable Driver Blocklist Registry Tampering Via CommandLine,windows,T1685,high
2908,Vulnerable Driver Load,windows,"T1543.003, T1068",high
2909,Vulnerable Driver Load By Name,windows,"T1543.003, T1068",low
2910,Vulnerable HackSys Extreme Vulnerable Driver Load,windows,T1543.003,high
2911,Vulnerable Netlogon Secure Channel Connection Allowed,windows,T1548,high
2912,Vulnerable WinRing0 Driver Load,windows,T1543.003,high
2913,Wab Execution From Non Default Location,windows,,high
2914,Wab/Wabmig Unusual Parent Or Child Processes,windows,,high
2915,WCE wceaux.dll Access,windows,T1003,critical
2916,Wdigest CredGuard Registry Modification,windows,T1112,high
2917,Wdigest Enable UseLogonCredential,windows,T1112,high
2918,Weak Encryption Enabled and Kerberoast,windows,T1685,high
2919,Weak or Abused Passwords In CLI,windows,,medium
2920,WebDav Client Execution Via Rundll32.EXE,windows,T1048.003,medium
2921,Webshell Detection With Command Line Keywords,windows,"T1505.003, T1018, T1033, T1087",high
2922,Webshell Hacking Activity Patterns,windows,"T1505.003, T1018, T1033, T1087",high
2923,Webshell Tool Reconnaissance Activity,windows,T1505.003,high
2924,WerFault LSASS Process Memory Dump,windows,T1003.001,high
2925,WFP Filter Added via Registry,windows,"T1685, T1569.002",medium
2926,WhoAmI as Parameter,windows,T1033,high
2927,Whoami.EXE Execution Anomaly,windows,T1033,medium
2928,Whoami.EXE Execution From Privileged Process,windows,T1033,high
2929,Whoami.EXE Execution With Output Option,windows,T1033,medium
